369,20,Arlindo,cliente,2022/10/08 17:20:01,logou no sistema
370,20,Arlindo,cliente,2022/10/08 17:20:02,logou no sistema
371,20,Arlindo,cliente,2022/10/08 17:20:12,logou no sistema
372,20,Arlindo,cliente,2022/10/08 17:20:14,logou no sistema
373,20,Arlindo,cliente,2022/10/08 17:20:17,logou no sistema
374,20,Arlindo,cliente,2022/10/08 17:20:42,logou no sistema
375,23,Raquel Rosario,cliente,2022/10/08 17:20:53,logou no sistema
376,23,Raquel Rosario,cliente,2022/10/08 17:21:23,logou no sistema
377,23,Raquel Rosario,cliente,2022/10/08 17:21:24,logou no sistema
378,26,Roberto Carvalho,cliente,2022/10/08 17:21:50,logou no sistema
379,26,Roberto Carvalho,cliente,2022/10/08 17:21:56,logou no sistema
380,23,Raquel Rosario,cliente,2022/10/08 17:21:59,logou no sistema
381,23,Raquel Rosario,cliente,2022/10/08 17:22:53,logou no sistema
382,23,Raquel Rosario,cliente,2022/10/08 17:22:54,logou no sistema
383,23,Raquel Rosario,cliente,2022/10/08 17:23:07,logou no sistema
384,23,Raquel Rosario,cliente,2022/10/08 17:23:08,logou no sistema
385,23,Raquel Rosario,cliente,2022/10/08 17:23:24,logou no sistema
386,23,Raquel Rosario,cliente,2022/10/08 17:23:25,logou no sistema
387,23,Raquel Rosario,cliente,2022/10/08 17:23:38,logou no sistema
388,23,Raquel Rosario,cliente,2022/10/08 17:23:39,logou no sistema
389,23,Raquel Rosario,cliente,2022/10/08 17:23:50,logou no sistema
390,23,Raquel Rosario,cliente,2022/10/08 17:23:51,logou no sistema
391,23,Raquel Rosario,cliente,2022/10/08 17:24:03,logou no sistema
392,23,Raquel Rosario,cliente,2022/10/08 17:24:04,logou no sistema
393,26,Roberto Carvalho,cliente,2022/10/08 17:24:13,logou no sistema
394,20,Arlindo,cliente,2022/10/08 17:24:53,logou no sistema
395,20,Arlindo,cliente,2022/10/08 17:25:21,logou no sistema
396,20,Arlindo,cliente,2022/10/08 17:25:22,logou no sistema
397,20,Arlindo,cliente,2022/10/08 17:25:55,logou no sistema
398,20,Arlindo,cliente,2022/10/08 17:25:59,logou no sistema
399,23,Raquel Rosario,cliente,2022/10/08 17:26:05,logou no sistema
400,25,Maria ROsana,cliente,2022/10/08 17:26:59,logou no sistema
401,23,Raquel Rosario,cliente,2022/10/08 17:27:24,logou no sistema
402,23,Raquel Rosario,cliente,2022/10/08 17:27:46,logou no sistema
403,23,Raquel Rosario,cliente,2022/10/08 17:27:47,logou no sistema
404,23,Raquel Rosario,cliente,2022/10/08 17:28:03,logou no sistema
405,23,Raquel Rosario,cliente,2022/10/08 17:28:04,logou no sistema
406,23,Raquel Rosario,cliente,2022/10/08 17:28:40,logou no sistema
407,23,Raquel Rosario,cliente,2022/10/08 17:28:41,logou no sistema
408,25,Maria ROsana,cliente,2022/10/08 17:28:48,logou no sistema
409,25,Maria ROsana,cliente,2022/10/08 17:29:03,logou no sistema
410,20,Arlindo,cliente,2022/10/08 17:29:08,logou no sistema
411,25,Maria ROsana,cliente,2022/10/08 17:29:39,logou no sistema
412,25,Maria ROsana,cliente,2022/10/08 17:29:41,logou no sistema
413,25,Maria ROsana,cliente,2022/10/08 17:30:01,logou no sistema
414,26,Roberto Carvalho,cliente,2022/10/08 17:30:23,logou no sistema
415,26,Roberto Carvalho,cliente,2022/10/08 17:30:34,logou no sistema
416,26,Roberto Carvalho,cliente,2022/10/08 17:30:36,logou no sistema
417,26,Roberto Carvalho,cliente,2022/10/08 17:30:48,logou no sistema
418,26,Roberto Carvalho,cliente,2022/10/08 17:30:50,logou no sistema
419,26,Roberto Carvalho,cliente,2022/10/08 17:31:19,logou no sistema
420,26,Roberto Carvalho,cliente,2022/10/08 17:31:21,logou no sistema
421,26,Roberto Carvalho,cliente,2022/10/08 17:31:54,logou no sistema
422,26,Roberto Carvalho,cliente,2022/10/08 17:31:56,logou no sistema
423,23,Raquel Rosario,cliente,2022/10/08 17:32:01,logou no sistema
424,23,Raquel Rosario,cliente,2022/10/08 17:32:12,logou no sistema
425,23,Raquel Rosario,cliente,2022/10/08 17:32:38,logou no sistema
426,23,Raquel Rosario,cliente,2022/10/08 17:32:39,logou no sistema
427,26,Roberto Carvalho,cliente,2022/10/08 17:32:45,logou no sistema
428,20,Arlindo,cliente,2022/10/08 17:33:09,logou no sistema
429,20,Jose Cabel,cliente,2022/10/08 17:33:12,logou no sistema
430,20,Jose Cabel,cliente,2022/10/08 17:33:30,logou no sistema
431,20,Jose Cabel,cliente,2022/10/08 17:33:52,logou no sistema
432,20,Jose Cabel,cliente,2022/10/08 17:33:55,logou no sistema
433,26,Roberto Carvalho,cliente,2022/10/08 17:33:58,logou no sistema
